sacc_hor_amp
0.046608
0.112026
0.132006
0.063636
0.037553
0.038437
0.027597
0.093048
0.068977
0.065680
0.071563
0.102804
0.027485
0.031570
0.057018
0.070738
0.064061
0.060411
0.024351
0.087494
0.120755
0.137514
0.109229
0.129779
0.053004
0.068347
0.073297
0.069806
0.047935
0.046575
0.051318
0.067750
0.045067
0.112357
0.156200
0.127690
0.045694
0.049635
0.029938
0.060336
0.061167
0.031965
0.022653
0.023778
0.076127
0.091929
0.029500
0.047254
0.046399
0.045581
0.033612
0.021987
0.029617
0.038752
0.069422
0.035082
0.052232
0.052677
0.028151
0.100502
0.090052
0.076886
0.031769
0.086774
0.063949
0.117301
0.109917
0.028502
0.071959
0.036884
0.026465
0.100838
0.125827
0.018742
0.089054
0.079412
0.086991
0.071706
0.026916
0.078575
0.122710
0.191015
0.149007
0.054259
0.075171
0.121619
0.068286
0.025018
0.135564
0.076257
0.122889
0.119602
0.072821
0.082419
0.081552
0.071981
0.085072
0.090468
0.099562
0.104196
0.054495
0.031352
0.078831
0.072153
0.163545
0.089690
0.085479
0.071672
0.078133
0.101321
0.119326
0.041253
0.026290
0.052287
0.094785
0.065416
0.118084
0.032938
0.073271
0.089357
0.050100
0.073787
0.095211
0.091342
0.129784
0.086210
0.084197
0.060845
0.062132
0.094647
0.082035
0.037229
0.075639
0.085520
0.078773
0.034559
0.082446
0.134086
0.108829
0.025245
0.084639
0.096377
0.091563
0.110350
0.145156
0.079243
0.078876
0.031773
0.053732
0.033881
0.056090
0.052635
