fix_hor_dur
1.888000
0.292000
0.092000
0.492000
0.324000
0.136000
0.172000
0.152000
0.756000
1.608000
0.148000
0.392000
1.944000
0.144000
0.176000
0.304000
0.520000
0.316000
0.144000
0.104000
0.264000
0.192000
0.652000
0.108000
0.536000
1.716000
0.284000
0.784000
0.672000
0.124000
1.052000
0.200000
0.228000
0.412000
2.184000
0.348000
1.392000
0.196000
0.648000
0.624000
1.720000
0.184000
0.560000
0.732000
0.608000
0.392000
0.120000
0.244000
0.032000
0.836000
1.564000
0.404000
0.580000
0.228000
0.224000
0.664000
0.348000
1.396000
0.220000
0.396000
0.404000
0.280000
2.964000
2.824000
0.108000
0.252000
0.168000
0.272000
0.512000
0.196000
0.096000
1.896000
0.708000
1.392000
0.940000
0.428000
0.776000
0.308000
0.312000
0.612000
0.524000
0.248000
0.228000
0.440000
2.880000
0.120000
0.092000
0.360000
0.736000
0.548000
1.716000
0.172000
1.424000
3.132000
0.368000
