fix_concat_dur
0.420000
0.224000
0.400000
0.232000
0.352000
0.216000
0.228000
0.340000
0.412000
0.304000
0.320000
0.572000
0.836000
0.288000
1.752000
0.924000
1.400000
0.196000
0.428000
8.528000
0.444000
2.096000
2.944000
2.380000
0.308000
3.320000
0.416000
0.296000
0.580000
0.928000
0.356000
0.204000
0.392000
0.328000
0.220000
0.556000
0.496000
0.708000
0.568000
1.968000
2.584000
0.248000
1.144000
5.920000
0.680000
0.272000
0.292000
0.504000
0.464000
2.844000
0.564000
0.564000
0.248000
0.540000
0.228000
0.372000
1.900000
1.492000
0.912000
0.204000
