sacc_ver_amp
0.211861
0.061838
0.064232
0.043076
0.044887
0.038037
0.018763
0.017404
0.057733
0.057733
0.040331
0.040331
0.060170
0.050512
0.046757
0.050520
0.088911
0.042060
0.084783
0.099943
