fix_hor_dur
0.424000
0.112000
0.020000
0.228000
0.404000
0.236000
0.096000
0.212000
0.096000
0.220000
0.232000
0.344000
0.416000
0.036000
0.308000
0.256000
0.136000
0.576000
0.080000
1.380000
1.756000
0.928000
1.404000
0.176000
0.420000
8.532000
0.444000
2.100000
1.412000
1.488000
0.188000
2.384000
0.164000
0.296000
3.328000
0.420000
1.244000
0.188000
0.932000
0.360000
0.208000
0.084000
0.396000
0.332000
0.220000
0.552000
0.500000
0.712000
0.572000
1.972000
0.176000
0.016000
0.176000
2.588000
0.252000
8.324000
0.264000
0.308000
0.468000
0.120000
3.584000
0.596000
0.568000
0.220000
0.544000
0.232000
0.376000
0.188000
1.904000
1.496000
0.128000
0.920000
0.228000
