sacc_hor_amp
0.119975
0.047738
0.117369
0.139372
0.128901
0.076199
0.031603
0.211817
0.117502
0.043749
0.262604
0.261551
0.054423
0.119258
0.099821
0.039640
0.005464
0.042892
0.151220
0.067005
0.067005
0.449229
0.094688
0.032065
0.065610
0.050866
0.077563
0.040085
0.066217
0.101670
0.039649
0.217810
0.120222
0.044051
0.211466
0.090151
0.138012
0.169755
0.083683
0.083666
0.083564
0.050870
0.128459
0.082773
0.213782
0.076063
0.075767
0.043199
0.059232
0.076355
0.165768
0.066900
0.127152
0.117228
0.123730
0.299551
0.140609
0.059605
0.046939
0.062945
0.058255
0.102642
0.110559
0.110559
0.067414
0.086376
0.117478
0.132995
0.110919
0.095689
0.153565
0.252934
0.111414
0.138904
0.090287
0.099355
0.146057
0.189511
0.220340
0.039592
0.064981
0.211274
0.214859
0.124643
0.065987
0.090823
0.053382
0.069208
