fix_concat_dur
0.232000
0.216000
0.764000
0.436000
0.840000
0.204000
0.436000
0.384000
2.292000
0.356000
0.816000
1.092000
0.784000
0.348000
0.336000
0.396000
0.452000
0.848000
0.480000
1.352000
0.452000
0.280000
0.308000
0.784000
1.408000
0.388000
0.268000
0.992000
0.340000
0.284000
0.312000
0.424000
0.332000
0.464000
0.916000
0.972000
0.224000
0.868000
0.196000
0.536000
0.348000
0.544000
2.288000
0.300000
0.216000
0.408000
1.400000
0.616000
0.408000
0.928000
1.020000
0.316000
0.204000
0.788000
1.240000
0.784000
0.212000
0.436000
0.264000
0.456000
0.632000
0.992000
1.656000
0.328000
0.424000
0.528000
1.788000
1.524000
0.580000
0.696000
0.580000
0.764000
0.556000
0.416000
0.384000
0.340000
0.244000
0.432000
0.320000
0.324000
0.352000
0.268000
2.292000
0.916000
0.400000
