fix_ver_dur
0.188000
0.236000
0.016000
0.220000
0.048000
0.044000
0.024000
0.768000
0.440000
0.844000
0.208000
0.492000
0.388000
6.424000
0.904000
1.428000
1.356000
0.400000
0.020000
0.284000
0.048000
0.344000
0.056000
0.184000
1.148000
1.468000
0.392000
0.112000
0.272000
0.996000
0.412000
0.288000
0.316000
0.040000
0.180000
0.428000
0.164000
0.420000
0.120000
0.468000
0.920000
0.192000
0.060000
0.136000
0.172000
1.188000
0.048000
0.872000
0.792000
0.352000
0.032000
0.172000
0.056000
2.892000
0.092000
0.124000
0.576000
0.016000
0.032000
0.012000
0.412000
1.900000
0.732000
0.412000
2.644000
1.236000
1.244000
1.580000
0.268000
1.420000
0.996000
3.136000
1.792000
2.172000
1.328000
2.116000
0.140000
0.088000
0.480000
0.856000
0.656000
0.324000
0.068000
0.328000
0.588000
0.272000
3.268000
0.404000
0.036000
