fix_concat_dur
0.280000
0.408000
0.368000
0.560000
0.604000
0.372000
0.404000
0.428000
0.492000
0.468000
1.296000
0.292000
0.212000
0.284000
0.416000
0.232000
0.544000
0.248000
0.304000
0.292000
0.272000
0.356000
0.376000
0.264000
2.588000
0.280000
0.248000
0.344000
1.180000
0.444000
0.280000
0.400000
0.256000
0.716000
1.468000
0.304000
0.196000
0.196000
0.364000
0.620000
0.356000
0.652000
0.296000
0.372000
0.260000
1.124000
0.520000
0.568000
0.432000
0.280000
0.208000
0.448000
0.572000
0.276000
0.932000
0.648000
0.308000
0.220000
0.460000
0.864000
0.288000
0.296000
0.248000
0.208000
0.248000
0.244000
0.544000
0.552000
0.380000
0.220000
0.196000
0.328000
0.640000
0.536000
0.568000
1.684000
0.396000
2.148000
0.224000
0.300000
1.052000
0.868000
0.240000
1.196000
0.668000
2.400000
2.544000
0.632000
0.264000
0.796000
0.492000
0.264000
0.268000
0.288000
