sacc_hor_amp
0.023501
0.038224
0.054750
0.027814
0.036433
0.093689
0.073224
0.079759
0.050611
0.071739
0.159673
0.027409
0.020850
0.117168
0.058213
0.026937
0.006405
0.020533
0.060455
0.014899
0.134971
0.044480
0.044480
0.031849
0.062120
0.056235
0.057025
0.060278
0.038916
0.043626
0.027302
0.026882
0.023220
0.066258
0.091323
0.061847
0.056300
0.034845
0.069935
0.036733
0.095284
0.093958
0.046016
0.044045
0.099202
0.091677
0.092868
0.105541
0.026577
0.099612
0.031459
0.108726
0.031447
0.121477
0.093390
0.074982
0.035334
0.026439
0.058152
0.024496
0.045920
0.027589
0.031289
0.058191
0.024987
0.064426
0.068759
0.067637
0.031376
0.080473
0.030493
0.071704
0.027729
0.102511
0.037421
0.041610
0.066265
0.088549
0.071958
0.047280
0.084859
0.042770
0.047195
0.043370
0.047416
0.069132
0.028953
0.045953
0.035972
0.056854
0.074035
0.033838
0.087266
0.065231
0.053158
0.072007
0.035628
0.033992
0.039158
0.046919
0.023615
0.079902
0.076421
0.074395
0.023389
0.077625
0.075792
0.028126
0.131515
0.131515
0.030449
0.050401
0.054739
0.032667
0.077249
0.018603
0.042859
0.124664
0.039380
0.046090
0.046434
0.007594
0.036551
0.173495
0.040063
0.050178
0.073226
0.028496
0.067955
0.025433
0.128187
0.010631
0.089083
