fix_hor_dur
4.636000
0.292000
1.188000
0.056000
0.228000
1.028000
0.064000
0.108000
1.744000
1.464000
0.136000
1.132000
0.236000
1.284000
7.924000
6.940000
0.912000
0.824000
0.124000
6.576000
0.208000
0.164000
0.456000
3.960000
3.156000
8.868000
0.492000
2.836000
0.184000
1.236000
0.244000
0.944000
0.244000
0.368000
0.408000
0.352000
1.592000
1.716000
0.484000
0.208000
0.668000
