sacc_ver_amp
0.042799
0.043444
0.083338
0.067218
0.050693
0.035898
0.037534
0.031746
0.031746
0.026921
0.074718
0.061111
0.094689
0.034364
0.026566
0.024801
0.030253
0.049566
0.057703
0.057703
0.642801
0.032189
0.027234
0.064612
