fix_concat_dur
4.672000
0.296000
1.160000
0.224000
1.024000
0.444000
0.928000
1.464000
1.140000
0.240000
0.648000
0.572000
3.572000
4.000000
3.616000
0.492000
1.544000
0.560000
0.916000
0.848000
6.560000
0.204000
0.452000
1.856000
1.688000
3.136000
1.456000
1.548000
4.416000
0.272000
0.508000
1.036000
1.264000
0.560000
0.232000
0.240000
0.580000
0.240000
0.376000
0.436000
0.344000
1.144000
0.980000
0.320000
0.480000
0.208000
0.676000
0.284000
