sacc_ver_amp
0.101328
0.056895
0.104003
0.197014
0.038508
0.175864
0.124747
0.124747
0.124747
0.124747
0.087047
0.211794
0.038097
0.009756
0.033832
0.480829
0.000000
0.016550
0.048115
0.045622
0.056740
0.021471
0.015533
0.046517
0.046517
0.031076
0.016380
0.057217
0.032394
0.059725
0.037633
0.037633
0.143715
0.197316
0.038701
0.067202
0.101987
0.081908
0.070069
0.202965
0.181089
0.157757
