sacc_hor_amp
0.144619
0.135186
0.021603
0.266298
0.054344
0.056398
0.129716
0.121576
0.049899
0.068491
0.077919
0.074262
0.137275
0.157329
0.053005
0.247163
0.103533
0.088985
0.113673
0.055302
0.044772
0.058310
0.207862
0.181054
0.048474
0.057690
0.102979
0.094913
0.178284
0.119625
0.109437
0.248377
0.105314
0.038581
0.088555
0.131656
0.122436
0.077272
0.069313
0.042802
0.101327
0.101327
0.101327
0.102987
0.077391
0.035793
