fix_concat_dur
0.688000
0.288000
0.320000
0.240000
0.420000
0.660000
0.572000
0.504000
0.436000
0.708000
0.364000
0.544000
0.308000
1.896000
0.300000
0.368000
0.848000
0.556000
1.268000
0.336000
1.476000
0.300000
0.296000
1.300000
0.220000
0.472000
0.728000
0.228000
1.128000
1.896000
0.372000
0.628000
0.216000
0.540000
2.624000
0.232000
0.372000
0.996000
0.268000
0.288000
1.396000
0.860000
0.528000
0.532000
0.484000
0.724000
0.360000
0.552000
1.240000
1.948000
1.004000
0.752000
0.376000
0.704000
0.388000
0.336000
0.264000
0.764000
0.404000
1.068000
0.236000
0.452000
0.880000
0.260000
0.556000
0.532000
0.272000
0.944000
0.344000
