sacc_hor_amp
0.024981
0.063564
0.164182
0.027732
0.060075
0.059019
0.113080
0.018751
0.063589
0.030212
0.091651
0.081939
0.072449
0.087995
0.190413
0.050288
0.050288
0.054525
0.052717
0.052717
0.105125
0.105125
0.105125
0.105125
0.235844
0.049387
0.027207
0.028831
0.056859
0.112009
0.054515
0.064286
0.025674
0.034859
0.134151
0.014900
0.032458
0.040787
0.233505
0.032801
0.179471
0.026397
0.033328
0.059297
0.078163
0.022555
0.030860
0.047502
0.049665
0.049665
0.044997
0.026897
0.022094
0.046839
0.032901
0.022044
0.049341
0.017115
0.140619
0.121287
0.067747
0.023307
0.045601
0.030571
0.044986
0.044806
0.058418
0.018552
0.029755
0.026148
0.023636
0.027410
0.091160
0.060226
0.037426
0.017218
0.063436
0.025695
0.035957
0.020619
0.032260
0.020332
0.032702
0.023023
0.040213
0.043485
0.039872
0.041846
0.043886
