fix_hor_dur
0.692000
0.844000
0.324000
0.648000
1.492000
0.560000
1.292000
1.356000
0.548000
0.312000
2.432000
0.140000
0.160000
0.168000
0.112000
0.304000
0.012000
0.120000
0.848000
0.184000
0.184000
0.852000
0.560000
0.228000
0.488000
1.272000
0.340000
1.480000
0.152000
0.304000
0.300000
0.584000
1.308000
1.156000
0.732000
0.916000
1.100000
0.784000
2.328000
0.632000
0.220000
0.128000
0.968000
0.924000
2.628000
0.236000
0.688000
0.376000
1.000000
0.132000
0.332000
0.724000
1.400000
0.740000
0.864000
0.532000
0.536000
1.104000
1.608000
0.372000
7.536000
0.360000
0.652000
0.704000
0.196000
0.392000
1.684000
1.392000
1.936000
0.240000
0.280000
0.684000
0.884000
1.232000
0.536000
0.272000
