sacc_ver_amp
0.031847
0.017509
0.026478
0.022386
0.032442
0.047763
0.114055
0.023980
0.027888
0.031074
0.039723
0.049536
0.012316
0.037220
0.073136
0.073136
0.035507
0.031453
0.069455
0.046206
0.053490
0.035501
0.035501
0.035501
0.033672
0.052370
0.045519
0.056692
