fix_hor_dur
0.188000
0.092000
0.448000
1.448000
1.108000
0.972000
0.220000
1.664000
0.316000
5.092000
0.728000
0.696000
0.248000
0.088000
5.836000
0.240000
0.308000
1.776000
0.084000
0.100000
0.632000
0.024000
0.012000
0.728000
6.952000
0.160000
0.316000
2.612000
0.488000
0.568000
0.060000
1.144000
0.788000
1.392000
0.448000
0.604000
0.636000
0.464000
0.212000
0.324000
0.228000
0.060000
0.516000
0.332000
0.888000
1.960000
0.100000
0.220000
0.300000
4.068000
0.636000
0.432000
0.048000
0.960000
0.148000
0.196000
0.940000
0.256000
0.928000
0.828000
0.788000
0.052000
0.016000
0.156000
1.132000
0.148000
0.412000
0.612000
0.152000
0.392000
0.044000
0.324000
0.432000
0.360000
0.536000
0.248000
0.868000
0.152000
1.256000
