fix_concat_dur
0.792000
0.548000
0.500000
0.556000
0.580000
0.452000
0.212000
1.708000
1.180000
0.224000
0.888000
0.416000
0.304000
1.392000
0.516000
0.320000
0.484000
1.868000
0.740000
0.400000
0.480000
1.000000
0.392000
0.560000
0.760000
0.424000
0.220000
2.168000
0.536000
1.284000
0.356000
0.428000
0.500000
0.908000
0.952000
0.816000
0.596000
0.332000
0.616000
0.696000
0.412000
0.516000
0.772000
0.828000
0.884000
1.076000
0.564000
0.976000
0.324000
0.260000
0.724000
0.600000
0.216000
0.696000
2.188000
0.872000
0.632000
1.800000
1.864000
2.268000
0.588000
0.232000
0.236000
0.244000
0.500000
0.768000
0.260000
1.992000
0.284000
0.320000
0.352000
