sacc_ver_amp
0.020838
0.039939
0.021292
0.060707
0.019053
0.024353
0.023780
0.040496
0.021423
0.026440
0.026808
0.047410
0.035367
0.034948
0.060573
0.022510
0.042777
0.030496
0.036193
0.073316
0.013652
0.052949
0.265492
0.000000
0.026446
0.031364
0.031119
0.044852
0.014260
0.039544
0.025257
0.019268
0.018695
0.031934
0.029099
0.065016
0.178301
0.178301
0.015107
0.047493
0.013155
0.015415
0.037787
0.017498
0.013606
0.045518
0.036077
0.025496
0.013925
0.017662
0.029859
0.016334
0.016213
0.000027
0.000027
0.015565
0.028091
0.016983
0.017583
0.006496
0.015524
0.015428
0.023210
0.009434
0.016108
0.039693
0.021204
0.018518
0.020562
0.015818
0.019590
0.022605
0.009358
0.029176
0.010722
0.006869
0.017646
0.014654
0.019481
0.011981
0.016415
0.024787
0.019853
0.016586
0.018618
0.014980
0.009466
0.022218
0.019597
0.004042
0.014689
0.026124
0.006425
0.041898
0.021147
0.013064
0.012041
0.014371
0.018363
0.014389
0.014650
0.074423
0.074423
0.016598
0.022068
0.014389
0.016334
0.051441
0.015542
0.083938
0.007676
