sacc_hor_amp
0.047715
0.110026
0.144797
0.039168
0.031327
0.016862
0.050377
0.036361
0.101885
0.230201
0.059148
0.064878
0.119585
0.035313
0.202310
0.224638
0.072825
0.069884
0.025546
0.026411
0.033653
0.135833
0.088573
0.156724
0.152805
0.245358
0.027016
0.045957
0.133648
0.093965
0.032716
0.123364
0.048633
0.089479
0.134610
0.029669
0.161413
0.104971
0.128375
0.074302
0.081404
0.180172
0.185435
0.162451
0.134980
0.027115
0.053237
0.048062
0.052767
0.053478
0.036720
0.158068
0.088641
0.095425
0.092840
0.085234
0.047614
0.161620
0.083738
0.188170
0.188170
0.066324
0.292741
0.058669
0.085592
0.155241
0.051313
0.183914
0.204296
0.041917
0.032859
0.142670
0.142079
0.026297
0.078205
0.087578
0.036551
0.066354
0.087111
0.081649
0.013022
