fix_hor_dur
1.864000
0.516000
0.316000
0.168000
0.160000
0.136000
0.072000
0.900000
0.528000
1.492000
0.268000
1.028000
0.288000
1.720000
0.324000
0.692000
0.204000
0.720000
1.032000
0.684000
2.492000
1.016000
3.216000
0.092000
0.796000
0.312000
0.416000
3.008000
0.132000
0.716000
1.192000
0.076000
0.180000
0.560000
0.060000
0.400000
0.188000
0.204000
0.480000
2.892000
0.864000
0.416000
3.128000
0.192000
0.212000
0.724000
1.152000
0.740000
0.856000
0.860000
4.624000
5.000000
0.220000
0.804000
0.224000
0.408000
0.360000
0.716000
0.412000
0.164000
0.312000
0.276000
0.204000
0.480000
0.192000
0.984000
0.464000
0.156000
2.148000
0.472000
0.344000
0.460000
0.384000
0.372000
1.464000
0.244000
0.464000
