fix_concat_dur
0.412000
0.376000
0.420000
0.408000
0.540000
0.532000
0.312000
0.932000
0.652000
0.588000
1.972000
0.916000
0.496000
0.308000
0.228000
0.236000
1.400000
0.208000
0.828000
0.328000
2.904000
1.000000
0.700000
3.556000
0.488000
0.224000
0.268000
1.736000
0.224000
0.288000
0.816000
0.412000
0.264000
2.972000
3.464000
0.572000
2.160000
0.548000
0.708000
2.956000
0.820000
0.524000
0.364000
0.404000
0.640000
0.560000
0.204000
0.536000
0.504000
0.472000
0.268000
0.908000
5.828000
0.296000
0.196000
0.428000
0.476000
0.272000
0.352000
1.736000
0.744000
0.648000
1.588000
1.152000
0.256000
0.300000
0.232000
1.144000
0.236000
0.808000
