sacc_concat_dur
0.056000
0.044000
0.052000
0.048000
0.048000
0.056000
0.044000
0.088000
0.056000
0.044000
0.052000
0.044000
0.056000
0.060000
0.044000
0.052000
0.040000
0.068000
0.132000
0.048000
0.052000
0.052000
0.048000
0.044000
0.172000
0.056000
0.040000
0.048000
0.052000
0.052000
0.040000
0.044000
0.048000
0.056000
0.044000
0.096000
0.068000
0.048000
0.056000
0.056000
0.068000
0.048000
0.064000
0.052000
0.084000
0.048000
0.040000
0.048000
0.052000
0.044000
0.080000
0.048000
0.048000
0.108000
0.064000
0.092000
0.076000
0.060000
0.068000
0.040000
0.060000
0.044000
0.060000
0.052000
0.044000
0.044000
0.060000
0.132000
0.040000
0.044000
0.052000
0.076000
0.052000
0.056000
0.100000
0.056000
0.052000
0.052000
0.048000
0.048000
