fix_hor_dur
1.068000
0.424000
0.412000
0.544000
0.060000
0.536000
0.316000
0.916000
0.660000
0.584000
1.976000
0.924000
0.860000
0.232000
0.240000
0.192000
0.112000
1.404000
0.212000
0.832000
0.332000
2.908000
1.004000
0.696000
3.552000
0.488000
0.212000
0.276000
0.132000
1.744000
0.228000
0.292000
0.820000
0.156000
0.416000
0.268000
2.976000
3.468000
0.136000
0.576000
2.164000
0.544000
0.648000
2.960000
0.824000
0.140000
0.520000
1.032000
0.644000
0.612000
0.224000
0.540000
0.532000
0.480000
0.272000
7.180000
0.300000
0.188000
0.132000
0.432000
0.480000
0.276000
0.356000
1.740000
0.192000
0.748000
0.652000
1.608000
0.172000
1.156000
0.160000
0.268000
0.296000
0.236000
1.144000
0.232000
