sacc_hor_amp
0.105405
0.121362
0.049111
0.137743
0.038965
0.120227
0.045670
0.187811
0.067201
0.113351
0.104565
0.132963
0.070281
0.038523
0.163235
0.060023
0.028131
0.135120
0.042842
0.180227
0.089312
0.087925
0.037551
0.062417
0.129430
0.128292
0.040948
0.221415
0.055437
0.031196
0.116221
0.105212
0.077282
0.042619
0.084932
0.072255
0.085570
0.066920
0.048927
0.172898
0.060502
0.108418
0.148585
0.041369
0.194411
0.139046
0.047686
0.074867
0.087769
0.081425
0.094876
0.089207
0.104935
0.137572
0.165074
0.107412
0.110980
0.091625
0.037153
0.184936
0.040317
0.050159
0.084832
0.052150
0.064129
0.051713
0.068742
0.084680
0.076021
0.104057
0.150922
0.075737
0.107366
0.108666
0.182279
0.069229
0.039925
0.044456
0.080876
0.032639
