sacc_ver_amp
0.169474
0.029936
0.035195
0.035962
0.055519
0.030184
0.026858
0.041270
0.029992
0.051164
0.031599
0.035222
0.036594
0.037445
0.032963
0.061432
0.047001
0.053797
0.036556
0.053680
0.117222
0.020880
0.140901
0.032663
0.037381
