fix_ver_dur
0.416000
0.380000
3.812000
1.304000
2.956000
0.500000
9.292000
4.104000
0.228000
0.320000
0.136000
14.580000
0.712000
4.036000
0.980000
1.720000
0.208000
1.144000
1.796000
6.176000
7.412000
1.380000
0.456000
0.028000
1.800000
0.240000
