fix_concat_dur
0.604000
0.588000
0.700000
0.616000
0.256000
0.316000
0.636000
0.752000
0.692000
1.280000
0.512000
1.576000
2.224000
0.936000
1.576000
0.240000
0.764000
0.504000
0.324000
0.396000
0.516000
0.320000
0.380000
0.520000
0.440000
0.544000
0.600000
0.764000
0.540000
0.228000
1.968000
0.892000
0.672000
1.000000
0.464000
2.116000
1.324000
0.936000
1.208000
0.732000
0.500000
1.040000
3.444000
0.332000
0.972000
0.664000
1.244000
0.656000
0.208000
0.528000
