sacc_ver_amp
0.048600
0.037718
0.082722
0.071386
0.048855
0.032808
0.037846
0.033965
0.033965
0.061523
0.082069
0.035769
0.028063
0.055676
0.103909
0.068316
0.045187
0.038683
0.038683
0.065791
0.055832
0.067939
