sacc_hor_amp
0.041358
0.089793
0.087923
0.113886
0.080867
0.091505
0.098018
0.050258
0.041888
0.069766
0.036843
0.045435
0.111541
0.054047
0.059943
0.111709
0.112508
0.048866
0.055621
0.069937
0.115237
0.043454
0.061501
