fix_concat_dur
0.504000
0.324000
0.336000
0.980000
0.384000
0.372000
0.724000
0.220000
0.468000
0.324000
0.276000
0.516000
0.384000
0.196000
0.468000
0.380000
0.320000
0.212000
0.488000
0.392000
0.412000
0.656000
1.080000
0.356000
0.576000
0.384000
0.360000
0.376000
0.244000
0.240000
0.392000
0.460000
0.208000
0.200000
0.496000
0.220000
0.640000
0.204000
0.756000
0.196000
0.228000
0.224000
0.252000
0.232000
0.472000
0.392000
0.260000
0.448000
0.256000
0.592000
0.324000
0.640000
0.676000
0.464000
0.228000
0.276000
0.220000
0.228000
0.836000
0.292000
0.392000
0.480000
0.240000
0.264000
0.204000
0.196000
0.504000
0.312000
0.304000
0.408000
0.512000
0.556000
0.200000
