sacc_ver_amp
0.004889
0.042008
0.269192
0.149119
0.037945
0.031587
0.038538
0.029872
0.024699
0.025991
0.060049
0.054713
0.035050
0.031109
0.032789
0.055495
0.034055
0.142915
0.035183
0.171249
0.177707
0.035164
0.032191
0.032812
0.009284
0.051511
0.028894
0.072664
0.080946
0.134180
0.036467
0.143360
0.141873
0.031669
0.030480
0.052430
0.068051
0.072958
0.033524
0.033768
0.023879
0.028995
0.057872
0.028321
0.094665
0.047081
0.030548
0.041623
0.037080
0.055533
0.032768
0.026014
0.035491
0.068251
0.070562
0.040383
0.376984
0.233185
0.082437
0.090228
