fix_ver_dur
0.596000
0.328000
0.340000
0.020000
0.020000
0.984000
0.636000
0.620000
0.952000
0.224000
0.472000
0.168000
0.124000
0.884000
0.388000
0.200000
0.472000
0.756000
0.108000
0.428000
0.492000
0.396000
0.652000
0.016000
0.608000
1.240000
0.540000
0.144000
0.144000
1.020000
0.484000
0.264000
0.704000
0.248000
0.300000
0.244000
0.012000
0.396000
0.464000
0.024000
0.068000
0.012000
0.352000
0.096000
0.008000
0.200000
0.448000
0.148000
0.136000
0.216000
0.772000
0.732000
0.568000
0.056000
0.416000
0.176000
0.208000
0.048000
0.032000
0.020000
0.052000
1.000000
0.768000
0.008000
1.224000
0.808000
0.672000
0.136000
0.260000
0.016000
0.100000
0.344000
0.412000
0.480000
0.644000
0.680000
0.468000
0.064000
0.072000
0.108000
0.552000
0.072000
0.096000
0.608000
0.040000
0.540000
0.160000
0.840000
0.672000
0.044000
0.572000
0.640000
0.048000
0.756000
0.200000
0.508000
0.164000
0.604000
0.308000
0.412000
0.168000
0.516000
0.560000
0.204000
