fix_concat_dur
0.564000
0.632000
0.264000
0.788000
0.200000
0.208000
0.380000
0.296000
0.252000
0.312000
0.364000
1.612000
0.300000
0.208000
0.316000
0.388000
0.308000
0.836000
0.664000
0.452000
0.740000
0.300000
2.736000
0.932000
0.572000
1.636000
0.220000
0.920000
6.904000
0.924000
1.396000
0.796000
0.612000
0.508000
0.316000
0.336000
0.496000
0.980000
0.352000
0.216000
0.292000
0.372000
0.692000
0.200000
0.684000
0.356000
4.096000
0.764000
0.588000
0.332000
0.568000
0.548000
1.152000
0.300000
0.256000
0.312000
0.220000
0.336000
0.852000
0.692000
2.264000
0.584000
0.360000
0.452000
0.980000
0.944000
0.676000
0.420000
0.476000
1.200000
0.604000
0.584000
0.824000
1.704000
0.252000
0.392000
0.844000
