sacc_hor_amp
0.042499
0.028799
0.050335
0.038515
0.186801
0.186801
0.026339
0.058864
0.058864
0.058864
0.101649
0.101649
0.101649
0.019287
0.135369
0.220244
0.027918
0.135127
0.043639
0.037453
0.045058
0.035615
0.035615
0.026198
0.022732
0.021517
0.024071
0.053990
0.049812
0.037364
0.122001
0.118503
0.221840
0.233387
0.114912
0.321376
0.057507
0.229713
0.016069
0.117485
0.175501
0.074725
0.034448
0.044795
0.034658
0.111639
0.023525
0.020101
0.021363
0.019632
0.030278
0.021146
0.030558
0.126194
0.126194
0.020803
0.044743
0.141074
0.141074
0.058618
0.020197
0.033283
0.066525
0.074521
0.024224
0.081857
0.028715
0.060974
0.060974
0.148079
0.033061
0.038508
0.041755
0.039240
0.043962
0.077344
0.048176
0.141033
0.039911
0.077826
0.123909
0.057437
0.021974
0.158144
0.028762
0.028354
0.122164
0.086143
0.026394
0.124292
0.128432
0.055841
0.033601
0.016335
0.104285
0.104285
0.060141
0.046781
0.051958
0.171488
0.087320
0.033335
0.048311
0.054377
0.043612
