fix_hor_dur
0.568000
0.636000
0.068000
0.268000
0.800000
0.116000
0.188000
0.096000
0.212000
0.068000
0.388000
0.492000
0.256000
0.148000
0.316000
0.368000
1.616000
0.304000
0.112000
0.212000
0.320000
0.392000
0.072000
0.172000
0.152000
0.064000
0.312000
0.176000
0.048000
0.020000
0.788000
0.664000
0.448000
0.140000
0.744000
0.304000
2.740000
0.936000
0.576000
1.640000
0.224000
0.068000
0.076000
7.712000
0.140000
0.928000
3.520000
0.320000
0.892000
0.976000
0.356000
0.220000
0.224000
0.360000
0.720000
0.936000
0.020000
0.360000
4.100000
0.768000
0.036000
0.584000
0.328000
0.188000
0.572000
3.112000
0.064000
0.224000
2.240000
2.276000
0.616000
0.236000
0.348000
0.140000
0.456000
0.984000
0.980000
0.680000
0.416000
0.508000
1.196000
0.628000
0.180000
0.588000
2.924000
0.588000
