fix_concat_dur
0.256000
0.424000
0.200000
0.896000
0.644000
0.268000
1.816000
0.620000
0.704000
0.236000
0.428000
0.416000
0.836000
1.632000
2.416000
0.224000
0.204000
0.612000
0.480000
0.196000
0.248000
0.308000
2.080000
0.708000
0.276000
1.252000
0.272000
0.752000
0.936000
0.292000
0.888000
1.720000
2.308000
0.572000
0.556000
0.272000
0.604000
0.544000
0.972000
1.400000
1.688000
0.876000
0.896000
0.196000
0.652000
0.520000
0.600000
0.412000
0.684000
0.576000
1.408000
0.524000
0.504000
1.068000
2.160000
1.328000
2.564000
1.784000
2.728000
0.964000
0.592000
1.548000
