fix_concat_dur
0.304000
0.248000
0.584000
0.944000
0.244000
0.452000
0.788000
0.344000
1.168000
1.104000
0.296000
0.304000
1.612000
0.360000
0.668000
0.248000
0.196000
0.484000
0.280000
1.020000
4.408000
0.508000
1.272000
0.260000
0.376000
0.424000
0.648000
0.424000
0.476000
0.728000
0.268000
0.320000
1.772000
0.304000
0.664000
0.328000
0.748000
0.480000
1.496000
0.248000
0.348000
1.788000
0.352000
0.504000
0.292000
0.424000
0.300000
0.240000
0.240000
0.428000
1.068000
3.220000
0.240000
0.744000
0.352000
0.360000
0.572000
0.424000
1.152000
2.208000
3.100000
0.260000
0.292000
3.928000
0.896000
1.012000
0.816000
1.428000
0.220000
0.316000
0.424000
0.304000
0.276000
