sacc_hor_amp
0.061985
0.104400
0.111004
0.036710
0.058254
0.096214
0.062686
0.053750
0.252539
0.077848
0.064624
0.064878
0.101798
0.150368
0.200266
0.064479
0.081047
0.102268
0.122135
0.162306
0.046452
0.126194
0.041929
0.124577
0.039863
0.210718
0.054476
0.306289
0.326125
0.111289
0.094179
0.063428
0.052293
0.072413
0.085581
0.075675
0.083885
0.047747
0.043993
0.042232
0.124726
0.131092
0.182312
0.045782
0.048979
0.042602
0.045157
0.144082
0.041327
0.135123
0.066647
0.074109
0.066912
0.077213
0.107367
0.154209
0.060081
0.084263
0.050424
0.071424
0.071083
0.068753
0.044609
0.048904
0.083802
0.066912
0.079651
0.081082
0.062136
0.059673
0.045636
0.049540
0.050825
0.054313
0.104964
0.062274
0.079144
0.043350
0.085675
0.181561
0.287740
0.074797
0.041531
0.049480
0.093351
0.046215
0.078515
0.059457
