sacc_hor_dur
0.048000
0.044000
0.056000
0.048000
0.048000
0.056000
0.060000
0.056000
0.060000
0.052000
0.052000
0.052000
0.048000
0.056000
0.044000
0.048000
0.048000
0.056000
0.048000
0.052000
0.048000
0.104000
0.044000
0.052000
0.048000
0.036000
0.092000
0.044000
0.044000
0.048000
0.052000
0.044000
0.044000
0.048000
0.056000
0.048000
0.052000
0.140000
0.044000
0.048000
0.060000
0.048000
0.056000
0.052000
0.056000
0.060000
0.052000
0.112000
0.048000
0.048000
0.052000
0.132000
0.048000
0.048000
0.148000
0.048000
