sacc_hor_amp
0.079789
0.032566
0.069024
0.064093
0.093038
0.125147
0.127555
0.104928
0.111637
0.077222
0.100500
0.103867
0.051771
0.178426
0.036211
0.032968
0.036806
0.039677
0.038647
0.068442
0.067616
0.040256
0.048707
0.050336
0.033040
0.032010
0.322448
0.039196
0.029030
0.058242
0.120570
0.063952
0.030586
0.071680
0.077889
0.040085
0.040786
0.052433
0.056333
0.080104
0.142279
0.033224
0.070492
0.051882
0.114328
0.094235
0.074137
0.052796
0.031399
0.041128
0.077483
0.060159
0.060368
0.064080
0.074927
0.063030
