fix_hor_dur
0.300000
0.564000
0.356000
0.232000
2.552000
0.156000
7.488000
0.268000
0.128000
0.168000
4.440000
2.720000
0.048000
0.068000
1.144000
0.184000
6.296000
0.620000
0.368000
0.736000
0.068000
1.640000
0.944000
5.312000
0.076000
3.492000
2.844000
0.904000
6.284000
3.192000
5.704000
0.636000
0.232000
0.796000
0.104000
1.012000
3.160000
0.672000
