fix_ver_dur
0.140000
0.324000
0.068000
0.204000
0.204000
3.084000
8.712000
10.372000
0.168000
6.168000
3.488000
0.884000
0.484000
4.040000
2.336000
2.252000
6.796000
6.264000
2.208000
0.148000
0.932000
0.136000
0.656000
1.360000
2.840000
0.648000
0.144000
0.132000
