fix_concat_dur
0.320000
0.200000
0.232000
2.548000
7.484000
0.264000
0.436000
3.944000
2.716000
1.140000
1.924000
4.040000
0.616000
0.364000
0.732000
1.640000
0.940000
0.804000
0.880000
0.480000
2.388000
1.440000
1.804000
0.484000
2.060000
0.428000
6.284000
3.184000
2.932000
2.204000
0.628000
0.232000
0.440000
1.000000
0.312000
2.836000
0.644000
