fix_concat_dur
1.532000
0.672000
2.512000
1.804000
0.316000
0.300000
0.220000
1.744000
0.292000
1.668000
0.340000
0.204000
0.212000
0.304000
0.836000
0.896000
0.284000
0.760000
0.356000
0.336000
0.376000
1.488000
0.332000
0.204000
0.568000
0.996000
0.340000
0.520000
2.648000
0.432000
0.256000
0.328000
0.332000
0.996000
0.252000
0.360000
1.752000
1.328000
0.444000
0.688000
0.364000
0.708000
0.676000
0.804000
0.392000
0.332000
0.436000
0.260000
0.556000
1.944000
0.416000
0.248000
0.664000
0.240000
0.652000
0.308000
1.024000
0.732000
0.472000
0.268000
0.544000
0.280000
0.280000
0.228000
0.384000
0.248000
2.076000
0.232000
0.244000
0.612000
0.744000
0.832000
0.396000
0.540000
0.292000
0.200000
