fix_hor_dur
0.088000
1.536000
3.268000
2.044000
0.320000
0.832000
0.128000
0.412000
1.288000
0.256000
1.692000
0.340000
0.704000
0.184000
0.748000
1.780000
0.284000
0.100000
0.764000
1.016000
0.148000
0.368000
1.452000
0.040000
0.336000
1.116000
1.492000
0.140000
0.344000
0.128000
0.524000
3.068000
0.024000
0.436000
0.008000
0.068000
0.100000
0.260000
0.164000
0.300000
0.140000
0.304000
1.000000
0.148000
0.680000
0.364000
2.300000
1.332000
1.028000
0.200000
1.172000
0.892000
0.772000
0.808000
0.396000
0.336000
0.188000
1.236000
0.008000
0.288000
0.236000
0.196000
3.356000
0.880000
1.320000
0.144000
0.612000
0.172000
2.048000
0.736000
0.120000
0.044000
0.148000
0.384000
0.256000
0.888000
0.284000
0.560000
0.724000
0.252000
2.080000
0.160000
0.876000
0.284000
2.580000
1.068000
0.512000
