fix_ver_dur
2.420000
2.516000
1.808000
0.936000
0.944000
0.052000
1.548000
2.064000
0.208000
0.216000
0.348000
1.196000
1.240000
1.352000
0.968000
2.272000
1.628000
0.092000
1.476000
4.180000
0.744000
1.912000
2.324000
2.132000
0.416000
0.024000
0.420000
0.556000
1.448000
2.044000
0.060000
0.440000
0.136000
0.116000
0.020000
0.408000
1.068000
1.948000
0.600000
0.252000
0.668000
0.468000
1.304000
0.004000
1.028000
1.056000
0.332000
0.476000
0.872000
0.728000
0.676000
2.704000
0.236000
0.124000
0.096000
0.248000
0.616000
0.748000
0.836000
0.400000
0.544000
0.296000
0.176000
