sacc_hor_amp
0.058994
0.118083
0.094976
0.068900
0.116245
0.045788
0.045933
0.049049
0.065415
0.085448
0.107622
0.094359
0.065607
0.038050
0.034416
0.111295
0.100172
0.133905
0.037160
0.050063
0.071334
0.038090
0.109684
0.027029
0.151850
0.060942
0.151958
0.151958
0.036750
0.036750
0.055243
0.070825
0.038673
0.059505
0.059296
0.062802
0.062890
0.104629
0.056921
0.059392
0.057976
0.048467
0.043339
0.021452
0.068362
0.082045
0.093568
0.048290
0.071301
0.100682
0.057974
0.100549
0.061118
0.062270
0.047032
0.268094
0.045194
0.055117
0.176466
0.115946
0.058990
0.069078
0.050763
0.041573
0.093217
0.111851
0.132425
0.052452
0.141396
0.164631
0.078467
0.089418
0.042251
0.043555
0.062829
0.070444
0.100763
0.117199
0.085346
