sacc_ver_amp
0.050021
0.189927
0.070163
0.196242
0.196242
0.196242
0.057560
0.040740
0.085119
0.039800
0.059855
0.039310
0.042838
0.055338
0.041676
0.171704
0.203809
0.203809
0.048194
0.046656
0.109738
0.075856
0.044437
0.072628
0.044076
0.035409
0.061894
0.061894
0.035221
0.027178
0.076260
0.069691
0.053973
0.033761
0.029719
0.080735
0.029874
0.033018
0.054595
0.063229
0.031629
0.053799
0.049118
0.066208
0.048997
0.032167
0.055017
0.035224
