sacc_hor_amp
0.044576
0.095182
0.089288
0.039082
0.139171
0.142259
0.049466
0.039641
0.052912
0.062593
0.065224
0.028916
0.047737
0.086400
0.042191
0.038306
0.131221
0.059184
0.109491
0.289323
0.289323
0.276927
0.038810
0.040204
0.030655
0.270540
0.274237
0.072059
0.071598
0.060791
0.102606
0.260620
0.260620
0.313222
0.095767
0.251398
0.255988
0.250690
0.035102
0.052179
0.142469
0.148697
0.205626
0.144771
0.145714
0.167274
0.168985
0.039947
0.885821
0.885821
0.884727
0.905107
0.912827
0.912827
0.912827
0.698877
0.698877
0.213950
1.456329
1.456639
1.456639
1.456639
1.456639
1.456639
1.456639
0.177697
0.177697
1.278942
1.278942
1.278942
1.278942
1.276507
0.005693
0.456580
0.461526
0.461526
0.183724
0.200971
0.531697
0.531634
0.517521
0.339386
0.339125
0.330421
0.904781
0.910020
0.910020
0.910020
0.910020
0.910020
0.402603
0.507417
0.175068
0.175068
0.332349
0.866654
1.199002
1.199002
0.375743
0.375743
0.823259
0.823259
0.823259
0.802715
0.117816
0.129547
0.389656
0.313800
0.313800
0.306716
0.729544
0.751095
0.751095
0.573373
0.573373
0.470641
0.292918
0.292918
0.053373
0.239546
0.092918
0.092918
0.142027
0.526100
0.531284
0.089855
0.089855
0.441429
0.441429
0.441429
0.028358
0.046270
0.042118
0.045016
0.380242
0.380242
0.380242
0.375675
0.142808
0.154997
0.184301
0.023024
0.104215
0.024245
0.549309
0.588731
0.588731
0.317375
0.271356
0.271356
0.313027
0.077432
0.162980
0.172801
0.122420
0.134890
0.145526
0.042401
0.021615
0.053451
0.108724
0.031342
0.034138
0.052990
0.103865
0.055854
0.103966
0.034281
0.037592
0.188130
0.158711
0.142872
0.038478
0.106424
0.037221
0.039704
0.011284
0.029039
0.079151
0.035721
0.058793
0.035371
0.124652
0.080512
0.037802
0.018501
0.040016
0.078914
0.037884
0.132719
0.054558
0.028429
0.098548
0.206037
0.177872
0.176495
0.046482
0.032823
0.103997
0.065070
0.022771
0.032506
0.028427
0.037503
0.047080
0.094470
0.056573
0.042411
0.026363
0.129577
0.070581
0.169804
0.174042
0.124274
0.134459
0.085233
0.031833
0.075418
0.027208
0.037755
0.028104
0.029350
0.027936
0.093641
0.037943
0.087668
0.037979
0.044392
0.127923
0.110684
0.139476
0.145741
0.043707
0.105042
0.024757
0.038391
0.031877
0.016487
0.045632
