fix_hor_dur
1.980000
0.700000
1.068000
0.672000
0.912000
0.216000
0.092000
0.364000
0.344000
0.272000
0.028000
0.156000
0.028000
0.028000
0.032000
0.120000
0.272000
0.248000
0.504000
0.344000
0.504000
0.320000
0.016000
0.080000
0.012000
0.032000
0.020000
0.008000
0.020000
0.020000
0.008000
0.012000
0.020000
0.020000
0.052000
0.024000
0.008000
0.004000
0.008000
0.124000
0.016000
0.024000
0.148000
2.828000
0.276000
5.244000
3.056000
0.180000
1.392000
0.188000
0.128000
0.300000
0.544000
1.976000
0.440000
0.300000
0.188000
0.192000
2.584000
1.928000
0.420000
0.320000
0.640000
0.280000
0.548000
2.068000
0.028000
1.544000
0.208000
0.028000
0.320000
0.800000
0.220000
2.004000
0.452000
1.192000
0.336000
0.160000
0.220000
0.236000
0.280000
1.080000
3.480000
2.296000
3.000000
1.752000
0.560000
0.388000
0.416000
0.276000
0.660000
0.168000
0.268000
2.848000
0.256000
0.664000
0.276000
