fix_hor_dur
2.028000
0.420000
0.740000
0.796000
0.576000
6.632000
0.180000
0.168000
0.856000
0.216000
0.168000
7.940000
6.896000
0.012000
1.528000
0.728000
0.724000
1.816000
1.712000
0.240000
1.096000
0.256000
1.632000
1.524000
1.088000
1.264000
0.304000
0.428000
0.304000
1.720000
0.748000
0.280000
2.168000
0.248000
1.264000
0.180000
0.308000
4.268000
0.716000
0.792000
1.328000
1.060000
0.232000
1.208000
0.580000
0.988000
0.136000
2.356000
0.872000
0.216000
0.868000
