sacc_hor_amp
0.041668
0.023332
0.085765
0.021711
0.079455
0.033972
0.058337
0.086754
0.073814
0.034679
0.064093
0.054381
0.105790
0.087085
0.099655
0.077040
0.045865
0.058235
0.050541
0.047904
0.050360
0.154244
0.034752
0.042907
0.043051
0.060988
0.027917
0.072790
0.058104
0.073355
0.064240
0.044519
0.003597
0.038665
0.042332
0.049807
0.053167
0.021834
0.101167
0.116568
0.084450
0.050214
0.049319
0.041317
0.035202
0.036178
0.034584
0.112214
0.112396
0.034194
0.044341
0.092864
0.097365
0.077571
0.086894
0.224985
0.070115
0.081109
0.050535
0.047221
0.087298
0.090650
0.159990
0.210974
0.073676
0.073676
0.103205
0.056553
0.032665
0.050975
0.031179
0.088567
