sacc_ver_amp
0.286176
0.040728
0.056711
0.031444
0.031079
0.028740
0.042225
0.035566
0.024650
0.041814
0.051138
0.051203
0.060197
0.047086
0.055738
0.037809
0.037049
0.071780
0.046899
0.058833
0.041928
0.034641
0.028795
0.029701
0.037990
0.027299
0.048456
0.056985
0.048844
0.072979
0.030426
0.023740
0.064130
0.037684
0.043122
0.085951
0.101175
0.043252
0.039320
0.057637
0.041293
0.033233
0.056288
0.057543
0.044496
0.057022
0.028344
0.053246
0.050717
0.034247
0.072420
0.045888
0.395089
