sacc_ver_amp
0.093223
0.067834
0.103275
0.161082
0.161082
0.163799
0.163799
0.037051
0.044876
0.025691
0.097809
0.068158
0.120966
0.081276
0.076073
0.039039
0.066117
0.042972
0.101140
0.067904
0.051675
0.043869
0.156216
0.138388
0.138388
0.138388
0.138388
0.099291
0.099291
0.070107
0.279889
0.279889
0.279889
0.105201
0.047995
0.183174
0.183174
0.100601
0.116775
0.147244
0.006846
0.130592
0.000000
0.041264
0.066319
0.066319
0.066552
0.063516
0.045767
0.063835
