fix_concat_dur
0.580000
0.300000
0.216000
0.276000
0.328000
0.600000
0.712000
0.748000
1.228000
0.228000
1.164000
0.232000
0.600000
0.328000
0.348000
0.492000
0.248000
0.580000
0.876000
0.624000
0.244000
0.292000
0.792000
0.908000
0.224000
0.268000
1.764000
0.640000
1.316000
0.320000
0.208000
0.644000
0.296000
0.216000
0.228000
0.384000
1.304000
0.552000
0.200000
0.308000
0.304000
0.292000
0.208000
0.720000
0.512000
0.268000
0.616000
0.400000
0.260000
0.740000
1.128000
0.780000
0.656000
0.984000
0.356000
0.480000
0.512000
0.480000
0.504000
0.364000
1.680000
1.132000
0.196000
0.692000
0.856000
0.372000
0.724000
0.484000
1.216000
0.440000
0.828000
0.276000
0.760000
0.372000
0.208000
0.216000
0.396000
0.244000
0.532000
0.676000
0.308000
0.300000
0.284000
0.364000
0.664000
1.432000
1.152000
0.432000
